order_id,product_id,store_id,quantity,sales_amount,order_date
2144,71,16,5,56.95,2026-09-22
2145,56,20,7,234.29,2026-09-22
2146,20,5,6,100.26,2026-09-22
2147,21,15,2,55.76,2026-09-22
2148,70,19,9,470.7,2026-09-22
2149,97,13,1,25.78,2026-09-22
2150,3,3,5,439.8,2026-09-22
2151,40,13,3,121.17,2026-09-22
2152,55,20,4,103.0,2026-09-22
2153,44,16,2,129.72,2026-09-22
2154,87,19,6,164.94,2026-09-22
2155,77,9,1,76.67,2026-09-22
2156,81,19,2,163.7,2026-09-22
2157,83,7,8,415.2,2026-09-22
2158,63,9,4,46.52,2026-09-22
2159,17,4,2,193.02,2026-09-22
2160,19,5,1,35.28,2026-09-22
2161,39,7,2,107.26,2026-09-22
2162,81,4,7,572.95,2026-09-22
2163,40,6,4,161.56,2026-09-22
2164,25,12,5,92.95,2026-09-22
2165,68,9,8,600.16,2026-09-22
2166,68,14,3,225.06,2026-09-22
2167,69,10,2,158.34,2026-09-22
2168,57,12,3,273.12,2026-09-22
2169,82,11,1,40.42,2026-09-22
2170,99,17,7,458.01,2026-09-22
2171,1,15,9,238.59,2026-09-22
2172,28,3,8,599.68,2026-09-22
2173,86,13,3,88.26,2026-09-22
2174,76,1,4,131.48,2026-09-22
2175,85,13,1,21.44,2026-09-22
2176,1,18,7,185.57,2026-09-22
2177,46,7,2,115.56,2026-09-22
2178,49,12,2,47.12,2026-09-22
2179,72,2,6,358.5,2026-09-22
2180,71,18,4,45.56,2026-09-22
2181,38,9,9,787.23,2026-09-22
2182,72,3,3,179.25,2026-09-22
2183,82,14,5,202.1,2026-09-22
2184,92,7,4,60.96,2026-09-22
2185,84,12,9,114.75,2026-09-22
2186,66,16,6,541.68,2026-09-22
2187,20,4,6,100.26,2026-09-22
2188,79,1,8,662.72,2026-09-22
2189,7,12,9,386.73,2026-09-22
2190,5,10,2,53.02,2026-09-22
2191,12,18,7,347.27,2026-09-22
2192,66,4,1,90.28,2026-09-22
2193,71,19,9,102.51,2026-09-22
2194,34,18,6,219.66,2026-09-22
2195,45,2,3,123.18,2026-09-22
2196,44,18,6,389.16,2026-09-22
2197,32,3,3,175.77,2026-09-22
2198,86,10,6,176.52,2026-09-22
2199,51,12,3,168.27,2026-09-22
2200,93,7,1,31.58,2026-09-22
2201,13,2,8,679.92,2026-09-22
2202,4,17,7,681.03,2026-09-22
2203,52,19,6,567.9,2026-09-22
2204,69,13,9,712.53,2026-09-22
2205,83,6,5,259.5,2026-09-22
2206,4,3,8,778.32,2026-09-22
2207,3,5,4,351.84,2026-09-22
2208,40,3,6,242.34,2026-09-22
2209,95,12,8,382.08,2026-09-22
2210,89,13,8,367.12,2026-09-22
2211,68,17,6,450.12,2026-09-22
2212,36,17,8,167.92,2026-09-22
2213,99,9,1,65.43,2026-09-22
2214,2,13,9,216.36,2026-09-22
2215,52,20,2,189.3,2026-09-22
2216,92,15,6,91.44,2026-09-22
2217,55,3,3,77.25,2026-09-22
2218,60,5,8,498.08,2026-09-22
2219,84,7,7,89.25,2026-09-22
2220,13,13,9,764.91,2026-09-22
2221,12,10,8,396.88,2026-09-22
2222,97,8,9,232.02,2026-09-22
2223,80,3,3,195.12,2026-09-22
2224,5,10,7,185.57,2026-09-22
2225,34,8,3,109.83,2026-09-22
2226,31,13,7,424.83,2026-09-22
2227,66,9,6,541.68,2026-09-22
2228,63,2,4,46.52,2026-09-22
2229,50,12,9,568.62,2026-09-22
2230,71,17,7,79.73,2026-09-22
2231,45,14,6,246.36,2026-09-22
2232,70,2,6,313.8,2026-09-22
2233,86,15,4,117.68,2026-09-22
2234,93,5,8,252.64,2026-09-22
2235,49,1,4,94.24,2026-09-22
2236,22,15,2,147.24,2026-09-22
2237,5,18,7,185.57,2026-09-22
2238,38,5,6,524.82,2026-09-22
2239,94,10,3,105.57,2026-09-22
2240,79,1,2,165.68,2026-09-22
2241,16,6,6,567.3,2026-09-22
2242,35,2,2,59.32,2026-09-22
2243,94,16,9,316.71,2026-09-22
2244,59,7,5,338.9,2026-09-22
2245,45,13,4,164.24,2026-09-22
2246,27,10,7,367.5,2026-09-22
2247,47,6,5,216.35,2026-09-22
2248,69,2,7,554.19,2026-09-22
2249,53,9,3,212.43,2026-09-22
2250,64,19,6,415.14,2026-09-22
2251,39,3,4,214.52,2026-09-22
2252,64,11,4,276.76,2026-09-22
2253,97,11,6,154.68,2026-09-22
2254,27,7,1,52.5,2026-09-22
2255,95,14,6,286.56,2026-09-22
2256,66,11,4,361.12,2026-09-22
2257,82,3,1,40.42,2026-09-22
2258,35,1,7,207.62,2026-09-22
2259,25,20,6,111.54,2026-09-22
2260,67,2,3,185.76,2026-09-22
2261,82,9,5,202.1,2026-09-22
2262,2,6,2,48.08,2026-09-22
2263,61,12,2,20.92,2026-09-22
2264,36,17,6,125.94,2026-09-22
2265,70,3,1,52.3,2026-09-22
2266,74,14,5,126.25,2026-09-22
2267,90,13,5,85.3,2026-09-22
2268,90,12,6,102.36,2026-09-22
2269,26,5,8,505.76,2026-09-22
2270,15,16,1,61.09,2026-09-22
2271,37,20,3,91.53,2026-09-22
2272,47,16,8,346.16,2026-09-22
2273,55,2,5,128.75,2026-09-22
2274,54,6,6,559.32,2026-09-22
2275,46,11,9,520.02,2026-09-22
2276,72,1,8,478.0,2026-09-22
2277,71,8,6,68.34,2026-09-22
2278,63,20,5,58.15,2026-09-22
2279,8,16,2,126.64,2026-09-22
2280,9,16,6,427.38,2026-09-22
2281,36,13,4,83.96,2026-09-22
2282,37,7,6,183.06,2026-09-22
2283,23,8,9,580.86,2026-09-22
2284,93,16,6,189.48,2026-09-22
2285,38,1,5,437.35,2026-09-22
2286,73,13,9,151.02,2026-09-22
2287,90,17,3,51.18,2026-09-22
2288,43,5,8,296.64,2026-09-22
2289,42,10,7,225.54,2026-09-22
2290,36,14,9,188.91,2026-09-22
2291,66,9,9,812.52,2026-09-22
2292,27,10,1,52.5,2026-09-22
2293,42,3,4,128.88,2026-09-22
2294,6,2,6,72.48,2026-09-22
2295,58,2,2,82.86,2026-09-22
2296,76,5,6,197.22,2026-09-22
2297,20,16,7,116.97,2026-09-22
2298,84,1,1,12.75,2026-09-22
2299,81,20,1,81.85,2026-09-22
2300,94,15,9,316.71,2026-09-22
2301,3,11,7,615.72,2026-09-22
2302,88,12,6,583.56,2026-09-22
2303,45,10,1,41.06,2026-09-22
2304,35,4,8,237.28,2026-09-22
2305,80,16,8,520.32,2026-09-22
2306,59,19,1,67.78,2026-09-22
2307,54,2,9,838.98,2026-09-22
2308,11,15,1,11.44,2026-09-22
2309,90,4,3,51.18,2026-09-22
2310,43,3,5,185.4,2026-09-22
2311,13,2,2,169.98,2026-09-22
2312,41,7,2,85.46,2026-09-22
2313,59,3,7,474.46,2026-09-22
2314,76,17,7,230.09,2026-09-22
2315,26,5,1,63.22,2026-09-22
2316,48,9,2,197.02,2026-09-22
2317,71,20,4,45.56,2026-09-22
2318,36,3,1,20.99,2026-09-22
2319,30,4,6,118.26,2026-09-22
2320,55,16,9,231.75,2026-09-22
2321,58,1,3,124.29,2026-09-22
2322,69,11,3,237.51,2026-09-22
2323,53,4,4,283.24,2026-09-22
2324,68,20,4,300.08,2026-09-22
2325,53,18,2,141.62,2026-09-22
2326,80,18,9,585.36,2026-09-22
2327,22,4,2,147.24,2026-09-22
2328,44,15,7,454.02,2026-09-22
2329,39,17,6,321.78,2026-09-22
2330,80,9,3,195.12,2026-09-22
2331,95,5,1,47.76,2026-09-22
2332,2,16,4,96.16,2026-09-22
2333,14,3,1,26.4,2026-09-22
2334,58,15,7,290.01,2026-09-22
2335,51,2,4,224.36,2026-09-22
2336,41,5,3,128.19,2026-09-22
2337,82,12,4,161.68,2026-09-22
2338,29,14,7,517.72,2026-09-22
2339,12,5,3,148.83,2026-09-22
2340,81,5,1,81.85,2026-09-22
2341,45,17,9,369.54,2026-09-22
2342,33,4,4,290.12,2026-09-22
2343,18,18,9,527.13,2026-09-22
2344,78,15,9,664.2,2026-09-22
2345,6,10,8,96.64,2026-09-22
2346,29,18,4,295.84,2026-09-22
2347,57,12,1,91.04,2026-09-22
2348,80,19,3,195.12,2026-09-22
2349,62,13,6,412.08,2026-09-22
2350,82,16,4,161.68,2026-09-22
2351,89,6,9,413.01,2026-09-22
2352,77,14,4,306.68,2026-09-22
2353,97,5,4,103.12,2026-09-22
2354,8,12,2,126.64,2026-09-22
2355,5,5,6,159.06,2026-09-22
2356,31,10,9,546.21,2026-09-22
2357,32,3,1,58.59,2026-09-22
2358,30,12,2,39.42,2026-09-22
2359,29,9,3,221.88,2026-09-22
2360,26,3,2,126.44,2026-09-22
2361,46,19,4,231.12,2026-09-22
2362,13,12,7,594.93,2026-09-22
2363,35,9,7,207.62,2026-09-22
2364,2,9,6,144.24,2026-09-22
2365,44,18,2,129.72,2026-09-22
2366,77,10,5,383.35,2026-09-22
2367,44,11,8,518.88,2026-09-22
2368,89,5,2,91.78,2026-09-22
2369,30,6,7,137.97,2026-09-22
2370,55,13,3,77.25,2026-09-22
2371,3,6,9,791.64,2026-09-22
2372,43,10,1,37.08,2026-09-22
2373,76,4,1,32.87,2026-09-22
2374,66,2,7,631.96,2026-09-22
2375,90,4,2,34.12,2026-09-22
2376,52,18,6,567.9,2026-09-22
2377,30,2,8,157.68,2026-09-22
2378,57,19,9,819.36,2026-09-22
2379,20,19,8,133.68,2026-09-22
2380,5,19,8,212.08,2026-09-22
2381,87,19,8,219.92,2026-09-22
2382,50,9,7,442.26,2026-09-22
2383,33,5,3,217.59,2026-09-22
2384,83,15,1,51.9,2026-09-22
2385,16,7,7,661.85,2026-09-22
2386,26,5,8,505.76,2026-09-22
2387,92,5,5,76.2,2026-09-22
2388,49,15,5,117.8,2026-09-22
2389,13,11,1,84.99,2026-09-22
2390,23,11,1,64.54,2026-09-22
2391,18,16,2,117.14,2026-09-22
2392,77,1,7,536.69,2026-09-22
2393,26,17,1,63.22,2026-09-22
2394,38,17,2,174.94,2026-09-22
2395,6,6,2,24.16,2026-09-22
2396,88,9,2,194.52,2026-09-22
2397,72,6,1,59.75,2026-09-22
2398,78,6,6,442.8,2026-09-22
2399,26,12,7,442.54,2026-09-22
2400,99,19,6,392.58,2026-09-22
2401,23,8,7,451.78,2026-09-22
2402,50,13,9,568.62,2026-09-22
2403,85,10,9,192.96,2026-09-22
2404,55,15,9,231.75,2026-09-22
2405,52,13,2,189.3,2026-09-22
2406,98,2,3,157.83,2026-09-22
2407,35,3,6,177.96,2026-09-22
2408,59,16,6,406.68,2026-09-22
2409,64,19,1,69.19,2026-09-22
2410,67,7,2,123.84,2026-09-22
2411,73,12,4,67.12,2026-09-22
2412,5,11,3,79.53,2026-09-22
2413,94,5,4,140.76,2026-09-22
2414,1,12,2,53.02,2026-09-22
2415,77,2,9,690.03,2026-09-22
2416,37,3,8,244.08,2026-09-22
2417,22,11,4,294.48,2026-09-22
2418,58,16,3,124.29,2026-09-22
2419,15,11,9,549.81,2026-09-22
2420,80,19,1,65.04,2026-09-22
2421,2,2,8,192.32,2026-09-22
2422,38,8,3,262.41,2026-09-22
2423,26,14,3,189.66,2026-09-22
2424,25,3,1,18.59,2026-09-22
2425,90,9,2,34.12,2026-09-22
2426,38,1,7,612.29,2026-09-22
2427,21,12,6,167.28,2026-09-22
2428,100,8,1,33.48,2026-09-22
2429,3,12,7,615.72,2026-09-22
2430,66,14,8,722.24,2026-09-22
2431,86,5,7,205.94,2026-09-22
2432,9,11,5,356.15,2026-09-22
2433,69,17,3,237.51,2026-09-22
2434,66,1,8,722.24,2026-09-22
2435,39,19,5,268.15,2026-09-22
2436,92,2,7,106.68,2026-09-22
2437,27,2,3,157.5,2026-09-22
2438,21,20,5,139.4,2026-09-22
2439,45,20,5,205.3,2026-09-22
2440,61,20,6,62.76,2026-09-22
2441,25,6,2,37.18,2026-09-22
2442,41,3,9,384.57,2026-09-22
2443,97,19,1,25.78,2026-09-22
2444,5,12,3,79.53,2026-09-22
2445,48,19,9,886.59,2026-09-22
2446,35,2,5,148.3,2026-09-22
2447,22,13,7,515.34,2026-09-22
2448,57,3,6,546.24,2026-09-22
2449,53,5,4,283.24,2026-09-22
2450,88,1,8,778.08,2026-09-22
2451,72,18,8,478.0,2026-09-22
2452,84,20,2,25.5,2026-09-22
2453,76,14,7,230.09,2026-09-22
2454,96,16,8,166.48,2026-09-22
2455,47,8,9,389.43,2026-09-22
2456,87,13,2,54.98,2026-09-22
2457,60,15,2,124.52,2026-09-22
2458,36,5,1,20.99,2026-09-22
2459,86,10,9,264.78,2026-09-22
2460,24,17,2,184.7,2026-09-22
2461,18,4,7,409.99,2026-09-22
2462,90,16,5,85.3,2026-09-22
2463,99,14,2,130.86,2026-09-22
2464,79,1,1,82.84,2026-09-22
2465,25,17,5,92.95,2026-09-22
2466,23,11,9,580.86,2026-09-22
2467,81,19,4,327.4,2026-09-22
2468,53,13,7,495.67,2026-09-22
2469,82,14,7,282.94,2026-09-22
2470,33,8,7,507.71,2026-09-22
2471,18,1,9,527.13,2026-09-22
2472,32,17,6,351.54,2026-09-22
2473,19,3,6,211.68,2026-09-22
2474,34,4,4,146.44,2026-09-22
2475,74,11,8,202.0,2026-09-22
2476,91,16,1,17.28,2026-09-22
2477,7,16,3,128.91,2026-09-22
2478,40,17,3,121.17,2026-09-22
2479,21,11,2,55.76,2026-09-22
2480,100,9,1,33.48,2026-09-22
2481,6,20,8,96.64,2026-09-22
2482,25,9,2,37.18,2026-09-22
2483,92,6,5,76.2,2026-09-22
2484,3,6,4,351.84,2026-09-22
2485,97,1,7,180.46,2026-09-22
2486,70,15,2,104.6,2026-09-22
2487,79,14,9,745.56,2026-09-22
2488,54,14,7,652.54,2026-09-22
2489,31,10,8,485.52,2026-09-22
2490,96,14,1,20.81,2026-09-22
2491,36,13,8,167.92,2026-09-22
2492,63,20,6,69.78,2026-09-22
2493,82,5,2,80.84,2026-09-22
2494,26,3,9,568.98,2026-09-22
2495,64,20,8,553.52,2026-09-22
2496,54,19,6,559.32,2026-09-22
2497,30,3,5,98.55,2026-09-22
2498,63,16,1,11.63,2026-09-22
2499,100,19,7,234.36,2026-09-22
2500,12,5,5,248.05,2026-09-22
2501,79,11,2,165.68,2026-09-22
2502,26,20,2,126.44,2026-09-22
2503,15,4,4,244.36,2026-09-22
2504,86,6,2,58.84,2026-09-22
2505,23,11,3,193.62,2026-09-22
2506,28,2,8,599.68,2026-09-22
2507,8,18,5,316.6,2026-09-22
2508,55,14,2,51.5,2026-09-22
2509,74,9,3,75.75,2026-09-22
2510,99,7,3,196.29,2026-09-22
2511,78,11,8,590.4,2026-09-22
2512,39,10,9,482.67,2026-09-22
2513,43,16,3,111.24,2026-09-22
2514,86,20,5,147.1,2026-09-22
2515,96,13,2,41.62,2026-09-22
2516,69,14,4,316.68,2026-09-22
2517,72,19,9,537.75,2026-09-22
2518,35,18,5,148.3,2026-09-22
2519,97,19,8,206.24,2026-09-22
2520,81,6,2,163.7,2026-09-22
2521,86,12,3,88.26,2026-09-22
2522,100,2,2,66.96,2026-09-22
2523,15,17,7,427.63,2026-09-22
2524,96,14,7,145.67,2026-09-22
2525,44,14,1,64.86,2026-09-22
2526,70,6,3,156.9,2026-09-22
2527,27,5,2,105.0,2026-09-22
2528,24,2,6,554.1,2026-09-22
2529,40,1,6,242.34,2026-09-22
2530,18,11,9,527.13,2026-09-22
2531,28,7,8,599.68,2026-09-22
2532,23,2,5,322.7,2026-09-22
2533,11,10,6,68.64,2026-09-22
2534,35,10,4,118.64,2026-09-22
2535,28,14,2,149.92,2026-09-22
2536,82,8,8,323.36,2026-09-22
2537,53,4,8,566.48,2026-09-22
2538,91,5,4,69.12,2026-09-22
2539,97,2,1,25.78,2026-09-22
2540,30,7,8,157.68,2026-09-22
2541,63,5,9,104.67,2026-09-22
2542,98,8,7,368.27,2026-09-22
2543,92,7,7,106.68,2026-09-22
2544,92,18,5,76.2,2026-09-22
2545,4,12,2,194.58,2026-09-22
2546,25,6,7,130.13,2026-09-22
2547,28,3,5,374.8,2026-09-22
2548,95,19,4,191.04,2026-09-22
2549,11,3,8,91.52,2026-09-22
2550,87,7,7,192.43,2026-09-22
2551,34,9,3,109.83,2026-09-22
2552,48,18,3,295.53,2026-09-22
2553,41,20,9,384.57,2026-09-22
2554,78,19,9,664.2,2026-09-22
2555,39,15,7,375.41,2026-09-22
2556,80,10,8,520.32,2026-09-22
2557,63,19,4,46.52,2026-09-22
2558,19,15,5,176.4,2026-09-22
2559,78,16,1,73.8,2026-09-22
2560,10,3,3,284.4,2026-09-22
2561,82,12,2,80.84,2026-09-22
2562,54,11,6,559.32,2026-09-22
2563,40,9,2,80.78,2026-09-22
2564,2,10,1,24.04,2026-09-22
2565,98,8,7,368.27,2026-09-22
2566,60,15,1,62.26,2026-09-22
2567,6,13,8,96.64,2026-09-22
2568,19,11,1,35.28,2026-09-22
2569,33,5,8,580.24,2026-09-22
2570,17,10,8,772.08,2026-09-22
2571,98,3,9,473.49,2026-09-22
2572,71,20,5,56.95,2026-09-22
2573,25,14,3,55.77,2026-09-22
2574,24,14,2,184.7,2026-09-22
2575,22,7,8,588.96,2026-09-22
2576,35,14,1,29.66,2026-09-22
2577,38,5,8,699.76,2026-09-22
2578,91,2,8,138.24,2026-09-22
2579,96,1,1,20.81,2026-09-22
2580,47,16,4,173.08,2026-09-22
2581,93,1,9,284.22,2026-09-22
2582,60,13,1,62.26,2026-09-22
2583,21,5,5,139.4,2026-09-22
2584,10,19,6,568.8,2026-09-22
2585,13,20,1,84.99,2026-09-22
2586,57,10,8,728.32,2026-09-22
2587,73,9,1,16.78,2026-09-22
2588,67,17,9,557.28,2026-09-22
2589,49,11,9,212.04,2026-09-22
2590,62,4,6,412.08,2026-09-22
2591,39,14,5,268.15,2026-09-22
2592,56,1,8,267.76,2026-09-22
2593,56,4,6,200.82,2026-09-22
2594,30,3,8,157.68,2026-09-22
2595,77,6,4,306.68,2026-09-22
2596,87,20,4,109.96,2026-09-22
2597,80,11,7,455.28,2026-09-22
2598,56,7,1,33.47,2026-09-22
2599,12,7,7,347.27,2026-09-22
2600,62,9,8,549.44,2026-09-22
2601,98,4,7,368.27,2026-09-22
2602,89,12,8,367.12,2026-09-22
2603,17,13,2,193.02,2026-09-22
2604,31,15,2,121.38,2026-09-22
2605,95,15,8,382.08,2026-09-22
2606,33,10,4,290.12,2026-09-22
2607,12,9,5,248.05,2026-09-22
2608,23,16,8,516.32,2026-09-22
2609,14,13,9,237.6,2026-09-22
2610,85,16,5,107.2,2026-09-22
2611,54,13,5,466.1,2026-09-22
2612,28,19,9,674.64,2026-09-22
2613,99,7,7,458.01,2026-09-22
2614,38,13,3,262.41,2026-09-22
2615,39,18,5,268.15,2026-09-22
2616,86,17,8,235.36,2026-09-22
2617,52,14,1,94.65,2026-09-22
2618,81,10,8,654.8,2026-09-22
2619,64,20,2,138.38,2026-09-22
2620,16,16,1,94.55,2026-09-22
2621,19,8,8,282.24,2026-09-22
2622,38,9,6,524.82,2026-09-22
2623,100,17,7,234.36,2026-09-22
2624,79,7,9,745.56,2026-09-22
2625,42,7,9,289.98,2026-09-22
2626,18,12,6,351.42,2026-09-22
2627,43,3,4,148.32,2026-09-22
2628,98,5,6,315.66,2026-09-22
2629,82,20,8,323.36,2026-09-22
2630,86,12,8,235.36,2026-09-22
2631,92,20,6,91.44,2026-09-22
2632,5,9,7,185.57,2026-09-22
2633,58,14,6,248.58,2026-09-22
2634,22,20,8,588.96,2026-09-22
2635,51,5,7,392.63,2026-09-22
2636,50,11,2,126.36,2026-09-22
2637,33,12,6,435.18,2026-09-22
2638,34,7,2,73.22,2026-09-22
2639,62,14,7,480.76,2026-09-22
2640,56,3,7,234.29,2026-09-22
2641,38,2,4,349.88,2026-09-22
2642,44,10,1,64.86,2026-09-22
2643,99,18,4,261.72,2026-09-22
2644,45,4,1,41.06,2026-09-22
2645,63,10,7,81.41,2026-09-22
2646,11,6,6,68.64,2026-09-22
2647,62,4,2,137.36,2026-09-22
2648,17,8,8,772.08,2026-09-22
2649,54,8,5,466.1,2026-09-22
2650,19,18,3,105.84,2026-09-22
2651,53,19,3,212.43,2026-09-22
2652,47,16,6,259.62,2026-09-22
2653,72,20,2,119.5,2026-09-22
2654,48,17,7,689.57,2026-09-22
2655,12,14,7,347.27,2026-09-22
2656,55,17,1,25.75,2026-09-22
2657,36,5,5,104.95,2026-09-22
2658,24,7,7,646.45,2026-09-22
2659,81,1,7,572.95,2026-09-22
2660,71,11,8,91.12,2026-09-22
2661,73,4,3,50.34,2026-09-22
2662,100,13,9,301.32,2026-09-22
2663,23,10,3,193.62,2026-09-22
2664,39,16,8,429.04,2026-09-22
2665,97,7,2,51.56,2026-09-22
2666,75,7,2,187.4,2026-09-22
2667,15,11,9,549.81,2026-09-22
2668,34,4,7,256.27,2026-09-22
2669,75,16,2,187.4,2026-09-22
2670,39,17,5,268.15,2026-09-22
2671,21,7,3,83.64,2026-09-22
2672,8,2,5,316.6,2026-09-22
2673,41,6,8,341.84,2026-09-22
2674,61,7,7,73.22,2026-09-22
2675,83,11,6,311.4,2026-09-22
2676,29,2,7,517.72,2026-09-22
2677,19,6,4,141.12,2026-09-22
2678,57,7,5,455.2,2026-09-22
2679,73,1,9,151.02,2026-09-22
2680,65,6,3,129.27,2026-09-22
2681,18,1,1,58.57,2026-09-22
2682,77,20,5,383.35,2026-09-22
2683,65,3,4,172.36,2026-09-22
2684,82,14,9,363.78,2026-09-22
2685,31,14,1,60.69,2026-09-22
2686,93,5,4,126.32,2026-09-22
2687,26,17,5,316.1,2026-09-22
2688,86,2,9,264.78,2026-09-22
2689,86,4,5,147.1,2026-09-22
2690,36,20,6,125.94,2026-09-22
2691,21,5,6,167.28,2026-09-22
2692,89,7,7,321.23,2026-09-22
2693,84,14,1,12.75,2026-09-22
2694,56,17,4,133.88,2026-09-22
2695,21,20,8,223.04,2026-09-22
2696,29,3,8,591.68,2026-09-22
2697,89,1,3,137.67,2026-09-22
2698,66,10,6,541.68,2026-09-22
2699,82,14,6,242.52,2026-09-22
2700,91,5,1,17.28,2026-09-22
2701,90,14,9,153.54,2026-09-22
2702,24,15,3,277.05,2026-09-22
2703,63,3,1,11.63,2026-09-22
2704,48,8,1,98.51,2026-09-22
2705,49,20,5,117.8,2026-09-22
2706,64,2,9,622.71,2026-09-22
2707,74,4,6,151.5,2026-09-22
2708,88,13,7,680.82,2026-09-22
2709,37,1,6,183.06,2026-09-22
2710,6,9,2,24.16,2026-09-22
2711,88,15,9,875.34,2026-09-22
2712,90,19,8,136.48,2026-09-22
2713,88,6,6,583.56,2026-09-22
2714,99,14,1,65.43,2026-09-22
2715,36,11,6,125.94,2026-09-22
2716,12,7,2,99.22,2026-09-22
2717,71,20,4,45.56,2026-09-22
2718,31,13,1,60.69,2026-09-22
2719,18,9,9,527.13,2026-09-22
2720,31,9,7,424.83,2026-09-22
2721,10,6,2,189.6,2026-09-22
2722,15,11,3,183.27,2026-09-22
2723,31,3,6,364.14,2026-09-22
2724,56,10,4,133.88,2026-09-22
2725,38,18,9,787.23,2026-09-22
2726,71,18,2,22.78,2026-09-22
2727,88,8,2,194.52,2026-09-22
2728,84,11,2,25.5,2026-09-22
2729,26,6,7,442.54,2026-09-22
2730,94,11,5,175.95,2026-09-22
2731,65,1,2,86.18,2026-09-22
2732,83,20,2,103.8,2026-09-22
2733,61,4,7,73.22,2026-09-22
2734,12,20,6,297.66,2026-09-22
2735,82,1,1,40.42,2026-09-22
2736,24,5,4,369.4,2026-09-22
2737,75,13,8,749.6,2026-09-22
2738,80,13,8,520.32,2026-09-22
2739,24,2,6,554.1,2026-09-22
2740,80,14,6,390.24,2026-09-22
2741,65,11,1,43.09,2026-09-22
2742,51,11,3,168.27,2026-09-22
2743,29,17,5,369.8,2026-09-22
2744,58,7,6,248.58,2026-09-22
2745,42,20,3,96.66,2026-09-22
2746,10,1,3,284.4,2026-09-22
2747,56,17,2,66.94,2026-09-22
2748,30,7,8,157.68,2026-09-22
2749,71,9,4,45.56,2026-09-22
2750,22,14,2,147.24,2026-09-22
2751,49,9,1,23.56,2026-09-22
2752,84,19,5,63.75,2026-09-22
2753,100,13,8,267.84,2026-09-22
2754,68,9,9,675.18,2026-09-22
2755,22,12,2,147.24,2026-09-22
2756,43,9,7,259.56,2026-09-22
2757,6,16,3,36.24,2026-09-22
2758,7,16,5,214.85,2026-09-22
2759,1,5,3,79.53,2026-09-22
2760,83,5,6,311.4,2026-09-22
2761,81,8,6,491.1,2026-09-22
2762,61,2,1,10.46,2026-09-22
2763,30,18,4,78.84,2026-09-22
2764,74,4,8,202.0,2026-09-22
2765,37,13,4,122.04,2026-09-22
2766,89,2,2,91.78,2026-09-22
2767,48,19,1,98.51,2026-09-22
2768,73,7,3,50.34,2026-09-22
2769,10,10,1,94.8,2026-09-22
2770,85,15,9,192.96,2026-09-22
2771,15,5,3,183.27,2026-09-22
2772,22,7,9,662.58,2026-09-22
2773,56,12,7,234.29,2026-09-22
2774,25,6,9,167.31,2026-09-22
2775,34,17,9,329.49,2026-09-22
2776,97,6,3,77.34,2026-09-22
2777,37,9,2,61.02,2026-09-22
2778,62,4,4,274.72,2026-09-22
2779,79,4,8,662.72,2026-09-22
2780,48,4,5,492.55,2026-09-22
2781,62,12,6,412.08,2026-09-22
2782,80,8,3,195.12,2026-09-22
2783,42,18,5,161.1,2026-09-22
2784,10,18,7,663.6,2026-09-22
2785,1,1,7,185.57,2026-09-22
2786,15,20,4,244.36,2026-09-22
2787,10,9,7,663.6,2026-09-22
2788,34,2,1,36.61,2026-09-22
2789,61,20,6,62.76,2026-09-22
2790,65,5,1,43.09,2026-09-22
2791,80,16,1,65.04,2026-09-22
2792,17,2,1,96.51,2026-09-22
2793,13,17,3,254.97,2026-09-22
2794,73,13,8,134.24,2026-09-22
2795,59,5,2,135.56,2026-09-22
2796,70,11,1,52.3,2026-09-22
2797,20,2,9,150.39,2026-09-22
2798,37,4,1,30.51,2026-09-22
2799,100,3,6,200.88,2026-09-22
2800,9,12,6,427.38,2026-09-22
2801,74,11,2,50.5,2026-09-22
2802,74,6,6,151.5,2026-09-22
2803,2,10,2,48.08,2026-09-22
2804,16,8,1,94.55,2026-09-22
2805,48,13,2,197.02,2026-09-22
2806,15,12,5,305.45,2026-09-22
2807,8,18,5,316.6,2026-09-22
2808,19,11,6,211.68,2026-09-22
2809,43,20,4,148.32,2026-09-22
2810,21,18,2,55.76,2026-09-22
2811,74,9,2,50.5,2026-09-22
2812,31,4,7,424.83,2026-09-22
2813,61,14,6,62.76,2026-09-22
2814,68,17,7,525.14,2026-09-22
2815,19,17,3,105.84,2026-09-22
2816,70,8,9,470.7,2026-09-22
2817,75,19,7,655.9,2026-09-22
2818,31,4,9,546.21,2026-09-22
2819,23,2,9,580.86,2026-09-22
2820,66,13,9,812.52,2026-09-22
2821,35,13,9,266.94,2026-09-22
2822,31,2,5,303.45,2026-09-22
2823,72,16,9,537.75,2026-09-22
2824,66,8,6,541.68,2026-09-22
2825,28,9,5,374.8,2026-09-22
2826,65,10,9,387.81,2026-09-22
2827,55,3,4,103.0,2026-09-22
2828,10,12,6,568.8,2026-09-22
2829,45,16,1,41.06,2026-09-22
2830,35,11,2,59.32,2026-09-22
2831,41,18,3,128.19,2026-09-22
2832,20,17,2,33.42,2026-09-22
2833,54,10,8,745.76,2026-09-22
2834,58,19,2,82.86,2026-09-22
2835,72,3,8,478.0,2026-09-22
2836,67,17,6,371.52,2026-09-22
2837,100,14,1,33.48,2026-09-22
2838,9,12,5,356.15,2026-09-22
2839,37,3,4,122.04,2026-09-22
2840,53,8,4,283.24,2026-09-22
2841,4,6,8,778.32,2026-09-22
